system.number,seqid,system,target.name,hmm.accession,hmm.name,protein.name,full.seq.E.value,domain.iE.value,target.coverage,hmm.coverage,start,end,strand,target.description,relative.position,contig.end,all.domains,best.hits
4,JAYIWD010000011.1,SoFic,JAYIWD010000011.1_7,PDLC03963,SoFic__SoFic,SoFic,8.699999999999998e-109,1.0999999999999999e-108,0.95,0.981,4192,5340,+,-,7,114,"PDLC03963,SoFic__SoFic, 1, 1.1e-108, 0.95, 0.981","PDLC03963, SoFic__SoFic, 1.1e-108, 0.95, 0.981"
5,JAYIWD010000012.1,PDC-S08,JAYIWD010000012.1_95,PDLC04900,PDC-S08_WP_202707215.1,PDC-S08,1.1999999999999997e-127,1.9999999999999992e-127,0.981,0.935,107840,108805,+,-,95,123,"PDLC04900,PDC-S08_WP_202707215.1, 1, 2e-127, 0.981, 0.935","PDLC04900, PDC-S08_WP_202707215.1, 2e-127, 0.981, 0.935"
6,JAYIWD010000012.1,PDC-S55,JAYIWD010000012.1_97,PDLC05037,PDC-S55_WP_162277864.1,PDC-S55,3.8000000000000004e-36,4.6e-36,0.932,0.984,109584,110156,-,-,97,123,"PDLC05037,PDC-S55_WP_162277864.1, 1, 4.6e-36, 0.932, 0.984","PDLC05037, PDC-S55_WP_162277864.1, 4.6e-36, 0.932, 0.984"
7,JAYIWD010000022.1,thoeris_type_I,JAYIWD010000022.1_1,PDLC00407,ThsA1_00001,ThsA1,2.9999999999999993e-157,3.599999999999999e-157,0.984,0.987,263,1726,-,-,1,69,"PDLC00412,ThsA1_00006, 1, 1.3e-55, 0.609, 0.946 | PDLC00416,ThsA1_00010, 1, 2.8e-31, 0.416, 0.867 | PDLC00409,ThsA1_00003, 1, 1.7e-52, 0.492, 0.926 | PDLC00407,ThsA1_00001, 1, 3.6e-157, 0.984, 0.987","PDLC00407, ThsA1_00001, 3.6e-157, 0.984, 0.987 | PDLC00412, ThsA1_00006, 1.3e-55, 0.609, 0.946 | PDLC00409, ThsA1_00003, 1.7e-52, 0.492, 0.926 | PDLC00416, ThsA1_00010, 2.8e-31, 0.416, 0.867"
7,JAYIWD010000022.1,thoeris_type_I,JAYIWD010000022.1_2,PDLC00433,ThsB1_00017,ThsB1,4.999999999999999e-70,5.599999999999999e-70,0.976,0.994,1766,2269,-,-,2,69,"PDLC00431,ThsB1_00015, 1, 1.6e-49, 0.964, 0.988 | PDLC00418,ThsB1_00002, 1, 0.00083, 0.548, 0.606 | PDLC00433,ThsB1_00017, 1, 5.6e-70, 0.976, 0.994","PDLC00433, ThsB1_00017, 5.6e-70, 0.976, 0.994 | PDLC00431, ThsB1_00015, 1.6e-49, 0.964, 0.988 | PDLC00418, ThsB1_00002, 0.00083, 0.548, 0.606"
8,JAYIWD010000024.1,PDC-M03,JAYIWD010000024.1_42,PDLC04344,PDC-M03A_WP_148311240.1,PDC-M03A,3.1999999999999995e-102,3.4999999999999995e-102,0.983,0.967,38809,39684,+,-,42,73,"PDLC04337,PDC-M03A_WP_211959720.1, 1, 1.6e-34, 0.774, 0.956 | PDLC04344,PDC-M03A_WP_148311240.1, 1, 3.5e-102, 0.983, 0.967 | PDLC04338,PDC-M03A_WP_186572779.1, 1, 1.3e-41, 0.938, 0.675 | PDLC04341,PDC-M03A_WP_089725102.1, 1, 3.6e-58, 0.74, 0.762 | PDLC04342,PDC-M03A_WP_095795207.1, 1, 4.1e-67, 0.986, 0.977 | PDLC04339,PDC-M03A_WP_143482249.1, 1, 3.9e-07, 0.216, 0.218 | PDLC04339,PDC-M03A_WP_143482249.1, 2, 2.3e-09, 0.144, 0.143 | PDLC04345,PDC-M03A_WP_170195461.1, 1, 6.2e-51, 0.979, 0.983 | PDLC04340,PDC-M03A_WP_027723948.1, 1, 2.5e-37, 0.935, 0.921 | PDLC04343,PDC-M03A_WP_212367596.1, 1, 1.3e-34, 0.932, 0.751","PDLC04344, PDC-M03A_WP_148311240.1, 3.5e-102, 0.983, 0.967 | PDLC04342, PDC-M03A_WP_095795207.1, 4.1e-67, 0.986, 0.977 | PDLC04341, PDC-M03A_WP_089725102.1, 3.6e-58, 0.74, 0.762 | PDLC04345, PDC-M03A_WP_170195461.1, 6.2e-51, 0.979, 0.983 | PDLC04338, PDC-M03A_WP_186572779.1, 1.3e-41, 0.938, 0.675"
8,JAYIWD010000024.1,PDC-M03,JAYIWD010000024.1_43,PDLC04347,PDC-M03B_WP_156391106.1,PDC-M03B,2.0999999999999996e-80,2.3999999999999995e-80,0.963,0.98,39681,40415,+,-,43,73,"PDLC04350,PDC-M03B_WP_211959721.1, 1, 8.3e-38, 0.869, 0.761 | PDLC04347,PDC-M03B_WP_156391106.1, 1, 2.4e-80, 0.963, 0.98 | PDLC04352,PDC-M03B_WP_159721333.1, 1, 9.4e-26, 0.89, 0.884 | PDLC04349,PDC-M03B_WP_127064912.1, 1, 8.6e-24, 0.771, 0.832 | PDLC04346,PDC-M03B_WP_170319402.1, 1, 4e-61, 0.771, 0.752 | PDLC04351,PDC-M03B_WP_109690396.1, 1, 6.9e-08, 0.604, 0.584 | PDLC04348,PDC-M03B_WP_214099834.1, 1, 6.7e-67, 0.951, 0.956","PDLC04347, PDC-M03B_WP_156391106.1, 2.4e-80, 0.963, 0.98 | PDLC04348, PDC-M03B_WP_214099834.1, 6.7e-67, 0.951, 0.956 | PDLC04346, PDC-M03B_WP_170319402.1, 4e-61, 0.771, 0.752 | PDLC04350, PDC-M03B_WP_211959721.1, 8.3e-38, 0.869, 0.761 | PDLC04352, PDC-M03B_WP_159721333.1, 9.4e-26, 0.89, 0.884"
9,JAYIWD010000025.1,zorya_type_III,JAYIWD010000025.1_26,PDLC00658,ZorG3_00003,ZorG3,3.0999999999999995e-86,3.399999999999999e-86,0.988,0.9,27604,28344,+,-,26,79,"PDLC00657,ZorG3_00002, 1, 1.8e-29, 0.972, 0.948 | PDLC00658,ZorG3_00003, 1, 3.4e-86, 0.988, 0.9 | PDLC00656,ZorG3_00001, 1, 2.4e-53, 0.794, 0.694 | PDLC00656,ZorG3_00001, 2, 8.6e-16, 0.174, 0.151","PDLC00658, ZorG3_00003, 3.4e-86, 0.988, 0.9 | PDLC00656, ZorG3_00001, 2.4e-53, 0.794, 0.694 | PDLC00657, ZorG3_00002, 1.8e-29, 0.972, 0.948"
9,JAYIWD010000025.1,zorya_type_III,JAYIWD010000025.1_27,PDLC00647,ZorA3_00001,ZorA3,0,3.599999999999999e-176,0.407,0.468,28322,31012,+,-,27,79,"PDLC00650,ZorA3_00004, 1, 1.1e-168, 0.404, 0.341 | PDLC00650,ZorA3_00004, 2, 7e-11, 0.078, 0.066 | PDLC00650,ZorA3_00004, 3, 2.4e-10, 0.078, 0.066 | PDLC00650,ZorA3_00004, 4, 1.9e-37, 0.166, 0.14 | PDLC00650,ZorA3_00004, 5, 9.8e-124, 0.307, 0.258 | PDLC00647,ZorA3_00001, 1, 3.6e-176, 0.407, 0.468 | PDLC00647,ZorA3_00001, 2, 1.2e-10, 0.078, 0.09 | PDLC00647,ZorA3_00001, 3, 1.2e-10, 0.078, 0.09 | PDLC00647,ZorA3_00001, 4, 1.1e-27, 0.158, 0.182 | PDLC00647,ZorA3_00001, 5, 1.9e-117, 0.312, 0.359 | PDLC00648,ZorA3_00002, 1, 5e-154, 0.399, 0.516 | PDLC00648,ZorA3_00002, 2, 2.9e-08, 0.071, 0.092 | PDLC00648,ZorA3_00002, 3, 1.9e-07, 0.078, 0.101 | PDLC00648,ZorA3_00002, 4, 1e-121, 0.453, 0.581 | PDLC00649,ZorA3_00003, 1, 1.5e-173, 0.404, 0.519 | PDLC00649,ZorA3_00003, 2, 5.5e-13, 0.076, 0.097 | PDLC00649,ZorA3_00003, 3, 5.2e-11, 0.079, 0.102 | PDLC00649,ZorA3_00003, 4, 6.5e-149, 0.445, 0.572","PDLC00647, ZorA3_00001, 3.6e-176, 0.407, 0.468 | PDLC00649, ZorA3_00003, 1.5e-173, 0.404, 0.519 | PDLC00650, ZorA3_00004, 1.1e-168, 0.404, 0.341 | PDLC00648, ZorA3_00002, 5e-154, 0.399, 0.516"
9,JAYIWD010000025.1,zorya_type_III,JAYIWD010000025.1_28,PDLC00651,ZorB3_00001,ZorB3,1.2999999999999997e-116,1.5999999999999998e-116,0.955,0.977,31009,31668,+,-,28,79,"PDLC00651,ZorB3_00001, 1, 1.6e-116, 0.955, 0.977","PDLC00651, ZorB3_00001, 1.6e-116, 0.955, 0.977"
9,JAYIWD010000025.1,zorya_type_III,JAYIWD010000025.1_29,PDLC00652,ZorF3_00001,ZorF3,4.1999999999999994e-69,4.899999999999999e-69,0.962,0.864,31665,32378,+,-,29,79,"PDLC00653,ZorF3_00002, 1, 3.9e-18, 0.454, 0.381 | PDLC00653,ZorF3_00002, 2, 3.9e-33, 0.689, 0.587 | PDLC00652,ZorF3_00001, 1, 4.9e-69, 0.962, 0.864 | PDLC00655,ZorF3_00004, 1, 1.5e-46, 0.945, 0.924 | PDLC00654,ZorF3_00003, 1, 4.7e-43, 0.55, 0.812","PDLC00652, ZorF3_00001, 4.9e-69, 0.962, 0.864 | PDLC00655, ZorF3_00004, 1.5e-46, 0.945, 0.924 | PDLC00654, ZorF3_00003, 4.7e-43, 0.55, 0.812 | PDLC00653, ZorF3_00002, 3.9e-33, 0.689, 0.587"
11,JAYIWD010000027.1,PDC-M04,JAYIWD010000027.1_3,PDLC04359,PDC-M04B_WP_133228568.1,PDC-M04B,5.499999999999998e-66,6.499999999999999e-66,0.949,0.974,1398,1868,-,-,3,53,"PDLC04364,PDC-M04B_WP_090108082.1, 1, 0.0018, 0.548, 0.512 | PDLC04360,PDC-M04B_WP_082390056.1, 1, 3.4e-05, 0.439, 0.416 | PDLC04363,PDC-M04B_WP_092350012.1, 1, 3e-08, 0.803, 0.807 | PDLC04359,PDC-M04B_WP_133228568.1, 1, 6.5e-66, 0.949, 0.974 | PDLC04358,PDC-M04B_WP_129005294.1, 1, 0.015, 0.236, 0.222 | PDLC04357,PDC-M04B_WP_154897924.1, 1, 0.0037, 0.401, 0.383","PDLC04359, PDC-M04B_WP_133228568.1, 6.5e-66, 0.949, 0.974 | PDLC04363, PDC-M04B_WP_092350012.1, 3e-08, 0.803, 0.807 | PDLC04360, PDC-M04B_WP_082390056.1, 3.4e-05, 0.439, 0.416 | PDLC04364, PDC-M04B_WP_090108082.1, 0.0018, 0.548, 0.512 | PDLC04357, PDC-M04B_WP_154897924.1, 0.0037, 0.401, 0.383"
11,JAYIWD010000027.1,PDC-M04,JAYIWD010000027.1_4,PDLC04353,PDC-M04A_WP_207706624.1,PDC-M04A,1.0999999999999999e-73,1.1999999999999999e-73,0.979,0.974,1868,2566,-,-,4,53,"PDLC04354,PDC-M04A_WP_201473104.1, 1, 7.4e-45, 0.777, 0.968 | PDLC04353,PDC-M04A_WP_207706624.1, 1, 1.2e-73, 0.979, 0.974","PDLC04353, PDC-M04A_WP_207706624.1, 1.2e-73, 0.979, 0.974 | PDLC04354, PDC-M04A_WP_201473104.1, 7.4e-45, 0.777, 0.968"
10,JAYIWD010000027.1,HEC-01,JAYIWD010000027.1_22,PDLC04210,HEC-01B_WP_071536491.1,HEC-01B,1e-14,1.5e-14,0.688,0.664,29819,30463,-,-,22,53,"PDLC04191,HEC-01B_WP_108373334.1, 1, 0.0078, 0.298, 0.302 | PDLC04191,HEC-01B_WP_108373334.1, 2, 450, 0.116, 0.135 | PDLC04197,HEC-01B_WP_138974980.1, 1, 350, 0.07, 0.078 | PDLC04197,HEC-01B_WP_138974980.1, 2, 0.00029, 0.447, 0.448 | PDLC04205,HEC-01B_WP_210225848.1, 1, 0.0011, 0.344, 0.347 | PDLC04210,HEC-01B_WP_071536491.1, 1, 1.5e-14, 0.688, 0.664 | PDLC04211,HEC-01B_WP_079384264.1, 1, 0.0095, 0.377, 0.509 | PDLC04185,HEC-01B_WP_225908638.1, 1, 0.77, 0.149, 0.17 | PDLC04185,HEC-01B_WP_225908638.1, 2, 36, 0.149, 0.176 | PDLC04212,HEC-01B_WP_101726552.1, 1, 0.012, 0.66, 0.653 | PDLC04206,HEC-01B_WP_118569729.1, 1, 0.034, 0.265, 0.26","PDLC04210, HEC-01B_WP_071536491.1, 1.5e-14, 0.688, 0.664 | PDLC04197, HEC-01B_WP_138974980.1, 0.00029, 0.447, 0.448 | PDLC04205, HEC-01B_WP_210225848.1, 0.0011, 0.344, 0.347 | PDLC04191, HEC-01B_WP_108373334.1, 0.0078, 0.298, 0.302 | PDLC04211, HEC-01B_WP_079384264.1, 0.0095, 0.377, 0.509"
10,JAYIWD010000027.1,HEC-01,JAYIWD010000027.1_23,PDLC04184,HEC-01A_WP_097318232.1,HEC-01A,1.8999999999999997e-94,2.1999999999999997e-94,0.896,0.927,30460,31878,-,-,23,53,"PDLC04180,HEC-01A_WP_062996032.1, 1, 0.00021, 0.114, 0.144 | PDLC04180,HEC-01A_WP_062996032.1, 2, 7.5e-13, 0.357, 0.432 | PDLC04175,HEC-01A_WP_211640766.1, 1, 3.8e-06, 0.112, 0.146 | PDLC04175,HEC-01A_WP_211640766.1, 2, 3.1e-22, 0.406, 0.51 | PDLC04182,HEC-01A_WP_105482478.1, 1, 0.00027, 0.08, 0.094 | PDLC04182,HEC-01A_WP_105482478.1, 2, 1.8e-26, 0.4, 0.446 | PDLC04179,HEC-01A_WP_123852116.1, 1, 1.8e-06, 0.118, 0.122 | PDLC04179,HEC-01A_WP_123852116.1, 2, 5.7e-09, 0.351, 0.344 | PDLC04184,HEC-01A_WP_097318232.1, 1, 2.2e-94, 0.896, 0.927 | PDLC04174,HEC-01A_WP_202806903.1, 1, 3.7e-14, 0.41, 0.716 | PDLC04183,HEC-01A_WP_193205907.1, 1, 3.2e-08, 0.125, 0.144 | PDLC04183,HEC-01A_WP_193205907.1, 2, 1.6e-13, 0.412, 0.465 | PDLC04177,HEC-01A_WP_199302758.1, 1, 0.0037, 0.068, 0.081 | PDLC04177,HEC-01A_WP_199302758.1, 2, 3.3e-19, 0.315, 0.351 | PDLC04176,HEC-01A_WP_157306701.1, 1, 4.5e-08, 0.121, 0.156 | PDLC04176,HEC-01A_WP_157306701.1, 2, 2.6e-16, 0.374, 0.45 | PDLC04178,HEC-01A_WP_002628442.1, 1, 6.2e-07, 0.123, 0.143 | PDLC04178,HEC-01A_WP_002628442.1, 2, 1.1e-21, 0.374, 0.434 | PDLC04144,HEC-01B_WP_231583829.1, 1, 0.091, 0.099, 0.119 | PDLC04144,HEC-01B_WP_231583829.1, 2, 1.1e-12, 0.364, 0.415","PDLC04184, HEC-01A_WP_097318232.1, 2.2e-94, 0.896, 0.927 | PDLC04182, HEC-01A_WP_105482478.1, 1.8e-26, 0.4, 0.446 | PDLC04175, HEC-01A_WP_211640766.1, 3.1e-22, 0.406, 0.51 | PDLC04178, HEC-01A_WP_002628442.1, 1.1e-21, 0.374, 0.434 | PDLC04177, HEC-01A_WP_199302758.1, 3.3e-19, 0.315, 0.351"
12,JAYIWD010000034.1,wadjet_other,JAYIWD010000034.1_10,PDLC00518,JetC1_00016,JetC,0,0,0.821,0.99,13932,17948,-,-,10,38,"PDLC00514,JetC1_00012, 1, 1.2e-128, 0.8, 0.963 | PDLC00519,JetC1_00017, 1, 5e-51, 0.798, 0.979 | PDLC00511,JetC1_00009, 1, 2.6e-182, 0.792, 0.949 | PDLC00513,JetC1_00011, 1, 3.1e-06, 0.05, 0.058 | PDLC00513,JetC1_00011, 2, 2.8e-10, 0.603, 0.693 | PDLC00513,JetC1_00011, 3, 4200, 0.075, 0.088 | PDLC00510,JetC1_00008, 1, 0.58, 0.102, 0.113 | PDLC00510,JetC1_00008, 2, 8.8, 0.074, 0.089 | PDLC00510,JetC1_00008, 3, 0.0054, 0.031, 0.038 | PDLC00505,JetC1_00003, 1, 5.6e-21, 0.662, 0.787 | PDLC00505,JetC1_00003, 2, 0.0043, 0.025, 0.03 | PDLC00509,JetC1_00007, 1, 3.5e-85, 0.786, 0.945 | PDLC00503,JetC1_00001, 1, 1.5e-07, 0.093, 0.103 | PDLC00503,JetC1_00001, 2, 35, 0.069, 0.078 | PDLC00503,JetC1_00001, 3, 19, 0.065, 0.076 | PDLC00503,JetC1_00001, 4, 9.8, 0.232, 0.257 | PDLC00503,JetC1_00001, 5, 0.096, 0.05, 0.062 | PDLC00516,JetC1_00014, 1, 5.8e-05, 0.081, 0.087 | PDLC00516,JetC1_00014, 2, 67, 0.081, 0.095 | PDLC00516,JetC1_00014, 3, 72, 0.047, 0.056 | PDLC00516,JetC1_00014, 4, 87, 0.066, 0.077 | PDLC00512,JetC1_00010, 1, 5.5e-255, 0.815, 0.981 | PDLC00517,JetC1_00015, 1, 1.1e-194, 0.807, 0.976 | PDLC00518,JetC1_00016, 1, 0, 0.821, 0.99 | PDLC00518,JetC1_00016, 2, 1600, 0.025, 0.326","PDLC00518, JetC1_00016, 0, 0.821, 0.99 | PDLC00512, JetC1_00010, 5.5e-255, 0.815, 0.981 | PDLC00517, JetC1_00015, 1.1e-194, 0.807, 0.976 | PDLC00511, JetC1_00009, 2.6e-182, 0.792, 0.949 | PDLC00514, JetC1_00012, 1.2e-128, 0.8, 0.963"
